2.934434008597865406e-01,2.934434008597865406e-01,8.382318783742406243e-01,1.312318783742406070e-01,1.312318783742406070e-01,0.000000000000000000e+00,2.058688680171957497e+00,4.058688680171957053e+00
5.788795508178437021e-01,4.681213446298264635e-01,6.258600647421000973e-01,7.521999682186496727e+00,6.414417620306323897e+00,0.000000000000000000e+00,1.963713117814680720e+00,3.963713117814680942e+00
1.190528297759435139e+00,9.690118853834006618e-01,5.593749595043447931e-01,7.455514576948741201e+00,6.347932515068568371e+00,0.000000000000000000e+00,1.933980074854111164e+00,3.933980074854111386e+00
2.226666156668722696e+00,1.894391538104671202e+00,6.827271562802471605e-01,7.578866773724644013e+00,6.471284711844471182e+00,0.000000000000000000e+00,1.989144854287080877e+00,3.989144854287080655e+00
3.149222405808390413e+00,2.706189581056321458e+00,7.552841129684045862e-01,7.651423730412800772e+00,6.543841668532627942e+00,0.000000000000000000e+00,2.021593311766126444e+00,4.021593311766126000e+00
3.487414867611503766e+00,2.933623836671417351e+00,5.665056392418086340e-01,7.462645256686204931e+00,6.355063194806032101e+00,0.000000000000000000e+00,1.937169011777861050e+00,3.937169011777861272e+00
4.272362311839992266e+00,3.607813074711888390e+00,5.775220675131854664e-01,7.473661684957582096e+00,6.366079623077409266e+00,0.000000000000000000e+00,1.942095708274670818e+00,3.942095708274671040e+00
5.187300049432501226e+00,4.411992606116379889e+00,6.466719222599801586e-01,7.542811539704376678e+00,6.435229477824203848e+00,0.000000000000000000e+00,1.973020463444284722e+00,3.973020463444284722e+00
5.745747124184934940e+00,4.859681474680796143e+00,5.563943059159014437e-01,7.452533923360298296e+00,6.344951861480125466e+00,0.000000000000000000e+00,1.932647086045883533e+00,3.932647086045883533e+00
6.417621831215227779e+00,5.420797975523071521e+00,5.168430688318512711e-01,7.412982686276247790e+00,6.305400624396074960e+00,0.000000000000000000e+00,1.914959235103054214e+00,3.914959235103053992e+00
7.649646549557325592e+00,6.542064487677151874e+00,7.277985323258955308e-01,7.623938149770292050e+00,6.516356087890119220e+00,0.000000000000000000e+00,2.009301386422585711e+00,4.009301386422586155e+00
8.283093007720285783e+00,7.064752739652095492e+00,6.710616598971184121e-01,7.567201277341514931e+00,6.459619215461342101e+00,0.000000000000000000e+00,1.983927885706290084e+00,3.983927885706290084e+00
9.027335486177191726e+00,7.698237011920983086e+00,6.638742740710825707e-01,7.560013891515478868e+00,6.452431829635306038e+00,0.000000000000000000e+00,1.980713589048783030e+00,3.980713589048783252e+00
9.690131099715667773e+00,8.250274419271441673e+00,6.202627429426765815e-01,7.516402360387073323e+00,6.408820298506900492e+00,0.000000000000000000e+00,1.961209919407590263e+00,3.961209919407590263e+00
1.099085650068515996e+01,9.440241614052915509e+00,8.619420857278189407e-01,7.758081703172215349e+00,6.650499641292042519e+00,0.000000000000000000e+00,2.069292207252600768e+00,4.069292207252600768e+00
1.110666624582460749e+01,9.445293153004344688e+00,5.737110377050165244e-01,7.469850655149413043e+00,6.362268593269240213e+00,0.000000000000000000e+00,1.940391363931602164e+00,3.940391363931602164e+00
1.173332810483967847e+01,9.961196805831397327e+00,5.139400002972847048e-01,7.410079617741681446e+00,6.302497555861508616e+00,0.000000000000000000e+00,1.913660943385727897e+00,3.913660943385727897e+00
1.348801269316680340e+01,1.160512318797050391e+01,9.586360634708733786e-01,7.854775680915270009e+00,6.747193619035097178e+00,0.000000000000000000e+00,2.112535068702265040e+00,4.112535068702264596e+00
1.335958285061996520e+01,1.136593513923564736e+01,5.611777512754598796e-01,7.457317368719856177e+00,6.349735306839683346e+00,0.000000000000000000e+00,1.934786307844009290e+00,3.934786307844009290e+00
1.480759116414332688e+01,1.270318524657099069e+01,8.687240149395243360e-01,7.764863632383921299e+00,6.657281570503748469e+00,0.000000000000000000e+00,2.072325178199793783e+00,4.072325178199793783e+00
1.507915020082030111e+01,1.286398607705994657e+01,6.501461675817897801e-01,7.546285785026186410e+00,6.438703723146013580e+00,0.000000000000000000e+00,1.974574193186300120e+00,3.974574193186300342e+00
1.558162494608645154e+01,1.325570261613807865e+01,5.348369645196414668e-01,7.430976581964038097e+00,6.323394520083865267e+00,0.000000000000000000e+00,1.923006349890642008e+00,3.923006349890642230e+00
1.651081002581457824e+01,1.407412948967818700e+01,6.103584243692239397e-01,7.506498041813620681e+00,6.398915979933447851e+00,0.000000000000000000e+00,1.956780573487379549e+00,3.956780573487379549e+00
1.766291135919731659e+01,1.511547261687290700e+01,7.855710635110648710e-01,7.681710680955461612e+00,6.574128619075288782e+00,0.000000000000000000e+00,2.035138047815038931e+00,4.035138047815038931e+00
1.854195202468864068e+01,1.588375507617621274e+01,8.386672595755672033e-01,7.734806877019964055e+00,6.627224815139791225e+00,0.000000000000000000e+00,2.058883388564415551e+00,4.058883388564415995e+00
1.878354856171071319e+01,1.601459340701026690e+01,6.066897750169977233e-01,7.502829392461394242e+00,6.395247330581221412e+00,0.000000000000000000e+00,1.955139903619941943e+00,3.955139903619941943e+00
1.979663217401014919e+01,1.691691881312168633e+01,7.197317992749661109e-01,7.615871416719362408e+00,6.508289354839189578e+00,0.000000000000000000e+00,2.005693833730941567e+00,4.005693833730941122e+00
2.063611925600828201e+01,1.764564768893180258e+01,7.551390950505691979e-01,7.651278712494965717e+00,6.543696650614792887e+00,0.000000000000000000e+00,2.021528457781679222e+00,4.021528457781679222e+00
2.116453953535193122e+01,1.806330976208743522e+01,6.514330875703858714e-01,7.547572705014782279e+00,6.439990643134609449e+00,0.000000000000000000e+00,1.975149721301521000e+00,3.975149721301520778e+00
2.218381511972867415e+01,1.897182714027616157e+01,7.672442459242826418e-01,7.663383863368679272e+00,6.555801801488506442e+00,0.000000000000000000e+00,2.026942045827982319e+00,4.026942045827982319e+00
2.312252781826030912e+01,1.979978163261977997e+01,8.470265864355337460e-01,7.743166203879930265e+00,6.635584141999757435e+00,0.000000000000000000e+00,2.062621793185420493e+00,4.062621793185420493e+00
2.347248253372842797e+01,2.003897814189988225e+01,6.635083524616464112e-01,7.559647969906043485e+00,6.452065908025870655e+00,0.000000000000000000e+00,1.980549943930155932e+00,3.980549943930156154e+00
2.419494280676434173e+01,2.065068020874777943e+01,6.465796682313705857e-01,7.542719285675767438e+00,6.435137223795594608e+00,0.000000000000000000e+00,1.972979206188451018e+00,3.972979206188450796e+00
2.483518573225412851e+01,2.118016492804954964e+01,5.928822683925217829e-01,7.489021885836918635e+00,6.381439823956745805e+00,0.000000000000000000e+00,1.948964998937520399e+00,3.948964998937520399e+00
2.611757620134677538e+01,2.235179719095417994e+01,8.263619803697730415e-01,7.722501597814170005e+00,6.614919535933997174e+00,0.000000000000000000e+00,2.053380300407161574e+00,4.053380300407162018e+00
2.656710430226455699e+01,2.269056708568394498e+01,6.873743181189326812e-01,7.583513935563328978e+00,6.475931873683156148e+00,0.000000000000000000e+00,1.991223128241829565e+00,3.991223128241829343e+00
2.753416674315681689e+01,2.354687132038818831e+01,7.798350488427771010e-01,7.675974666287173953e+00,6.568392604407001123e+00,0.000000000000000000e+00,2.032572824071393391e+00,4.032572824071393391e+00
2.799836064629522170e+01,2.390030701733857654e+01,6.474061327339140082e-01,7.543545750178310527e+00,6.435963688298137697e+00,0.000000000000000000e+00,1.973348812350186332e+00,3.973348812350186332e+00
2.897118860626880377e+01,2.476237677112414204e+01,7.424452819760405387e-01,7.638584899420437502e+00,6.531002837540264672e+00,0.000000000000000000e+00,2.015851611996014814e+00,4.015851611996015258e+00
2.953745639618814423e+01,2.521788635485546592e+01,6.556651957811335807e-01,7.551804813225530211e+00,6.444222751345357381e+00,0.000000000000000000e+00,1.977042377630994441e+00,3.977042377630994441e+00
3.022988680088672453e+01,2.579955855336602966e+01,6.253067461593294629e-01,7.521446363603725871e+00,6.413864301723553041e+00,0.000000000000000000e+00,1.963465666221823058e+00,3.963465666221822836e+00
3.082336108781482409e+01,2.628227463410611264e+01,5.506937753126686097e-01,7.446833392757064907e+00,6.339251330876892077e+00,0.000000000000000000e+00,1.930097731258554328e+00,3.930097731258554106e+00
3.153130118231217338e+01,2.687945652241544536e+01,5.272714698308592629e-01,7.423411087275256115e+00,6.315829025395083285e+00,0.000000000000000000e+00,1.919622957809135944e+00,3.919622957809135944e+00
3.227166332482983790e+01,2.750906045874509331e+01,5.183487450176877953e-01,7.414488362462084758e+00,6.306906300581911928e+00,0.000000000000000000e+00,1.915632593963780828e+00,3.915632593963780828e+00
3.353218631326110000e+01,2.865882524098834594e+01,7.420490223438390709e-01,7.638188639788236145e+00,6.530606577908063315e+00,0.000000000000000000e+00,2.015674399301146558e+00,4.015674399301146558e+00
3.441190852686774093e+01,2.942778924840697385e+01,7.954500159914998925e-01,7.691589633435896189e+00,6.584007571555723359e+00,0.000000000000000000e+00,2.039556049673587612e+00,4.039556049673587168e+00
3.504887529458403606e+01,2.995399780993525241e+01,7.402874738553416600e-01,7.636427091299737846e+00,6.528845029419565016e+00,0.000000000000000000e+00,2.014886610867958172e+00,4.014886610867958616e+00
3.552693685685434843e+01,3.032130116601755176e+01,6.140603634480282791e-01,7.510199980892425131e+00,6.402617919012252301e+00,0.000000000000000000e+00,1.958436130973133515e+00,3.958436130973133515e+00
3.668512387846794809e+01,3.136872998144313485e+01,7.919946051046851121e-01,7.688134222549082075e+00,6.580552160668909245e+00,0.000000000000000000e+00,2.038010742946965159e+00,4.038010742946965159e+00
3.707437389223564139e+01,3.164722178902282224e+01,6.260497627695986722e-01,7.522189380213995413e+00,6.414607318333822583e+00,0.000000000000000000e+00,1.963797953351617664e+00,3.963797953351617664e+00
3.809516893300907014e+01,3.255725862360823442e+01,7.425404426818617010e-01,7.638680060126258553e+00,6.531097998246085723e+00,0.000000000000000000e+00,2.015894169157415483e+00,4.015894169157415483e+00
3.859687312996803144e+01,3.294820461437917913e+01,6.268866399407524437e-01,7.523026257385149407e+00,6.415444195504976577e+00,0.000000000000000000e+00,1.964172216200321230e+00,3.964172216200321230e+00
3.905232381066952740e+01,3.329289708889265853e+01,4.905476358896243561e-01,7.386687253334020653e+00,6.279105191453847823e+00,0.000000000000000000e+00,1.903199559991732848e+00,3.903199559991732848e+00
4.049972570593414645e+01,3.462954077796926100e+01,7.978227010638195837e-01,7.693962318508216214e+00,6.586380256628043384e+00,0.000000000000000000e+00,2.040617146695768547e+00,4.040617146695768547e+00
4.100503727705743984e+01,3.502409414290453782e+01,6.837821650930540063e-01,7.579921782537450525e+00,6.472339720657277695e+00,0.000000000000000000e+00,1.989616668571540181e+00,3.989616668571540181e+00
4.179084932376252226e+01,3.569914798342160367e+01,6.951852553466666418e-01,7.591324872791063605e+00,6.483742810910890775e+00,0.000000000000000000e+00,1.994716285563668867e+00,3.994716285563669089e+00
4.279193689127529154e+01,3.658947734474635638e+01,8.028624852838126547e-01,7.699002102728209174e+00,6.591420040848036344e+00,0.000000000000000000e+00,2.042871006717335902e+00,4.042871006717335902e+00
4.357227830099761690e+01,3.725906054828066516e+01,8.118190323026928112e-01,7.707958649747089552e+00,6.600376587866916722e+00,0.000000000000000000e+00,2.046876496312913574e+00,4.046876496312913574e+00
4.379008665743241124e+01,3.736611069852744293e+01,5.692031499732872479e-01,7.465342767417683767e+00,6.357760705537510937e+00,0.000000000000000000e+00,1.938375375250985355e+00,3.938375375250985133e+00
4.541034441939477517e+01,3.887561025430179029e+01,9.537817087966418139e-01,7.849921326241038777e+00,6.742339264360865947e+00,0.000000000000000000e+00,2.110364135294569898e+00,4.110364135294569898e+00
4.569908309234935473e+01,3.905359072106835328e+01,7.428868283479984624e-01,7.639026445792395315e+00,6.531444383912222484e+00,0.000000000000000000e+00,2.016049077536598233e+00,4.016049077536598233e+00
4.653483676752822618e+01,3.977858619005920815e+01,7.766244938365007844e-01,7.672764111280897303e+00,6.565182049400724473e+00,0.000000000000000000e+00,2.031137020223486189e+00,4.031137020223486189e+00
4.710199790750255744e+01,4.023498912384552284e+01,6.902439259317286746e-01,7.586383543376125083e+00,6.478801481495952252e+00,0.000000000000000000e+00,1.992506455869464732e+00,3.992506455869464954e+00
4.768486959070632025e+01,4.070710260086126908e+01,6.108893265518481330e-01,7.507028943996244763e+00,6.399446882116071933e+00,0.000000000000000000e+00,1.957018000161329763e+00,3.957018000161329763e+00
4.914139187578093271e+01,4.205286667974786496e+01,9.222431540453324139e-01,7.818382771489728711e+00,6.710800709609555881e+00,0.000000000000000000e+00,2.096259664827364588e+00,4.096259664827364588e+00
4.924548186468396693e+01,4.204619846246288262e+01,6.287708716976625478e-01,7.524910489142059511e+00,6.417328427261886681e+00,0.000000000000000000e+00,1.965014870259084168e+00,3.965014870259083946e+00
5.033925334974478716e+01,4.302921174133568627e+01,7.778976096464934598e-01,7.674037227090890312e+00,6.566455165210717482e+00,0.000000000000000000e+00,2.031706374922360947e+00,4.031706374922360503e+00
