9.741097171954093881e+01,8.889057565432031183e+00,-1.052751665923226110e+00,-6.760844645234835633e-07,2.318198516546737066e-08,0.000000000000000000e+00,5.450417735042232259e+00,2.999999911147595899e+00
9.775023616524957504e+01,8.293823767019420146e+00,-1.052751665912607937e+00,3.392645154098253624e+00,-5.952338060440320433e+00,0.000000000000000000e+00,5.450411749060449118e+00,2.999999759436028590e+00
9.808950061094672890e+01,7.698589961004588034e+00,-1.052751665486444388e+00,3.392643680293016217e+00,-5.952337998721640488e+00,0.000000000000000000e+00,5.450407201721775508e+00,2.999999802525849635e+00
9.842876505667113918e+01,7.103356162351139425e+00,-1.052751665725806474e+00,3.392643189498525391e+00,-5.952338090728251707e+00,0.000000000000000000e+00,5.450411987894868027e+00,3.000000067053153252e+00
9.876802950240264067e+01,6.508122353674847815e+00,-1.052751665415726734e+00,3.392644576152806568e+00,-5.952337966442198258e+00,0.000000000000000000e+00,5.450413163256016880e+00,3.000000022120275833e+00
9.910729394810330461e+01,5.912888564285898596e+00,-1.052751665718807628e+00,3.392644043175332857e+00,-5.952338029868174729e+00,0.000000000000000000e+00,5.450406659444538171e+00,2.999999943283685244e+00
9.944655839380715179e+01,5.317654737114050789e+00,-1.052751665829736893e+00,3.392644525209995265e+00,-5.952338040200391589e+00,0.000000000000000000e+00,5.450429639465980358e+00,3.000000087690878114e+00
9.978582283953878118e+01,4.722420948935498686e+00,-1.052751665654384494e+00,3.392645259211614750e+00,-5.952337946847049643e+00,0.000000000000000000e+00,5.450422476021389073e+00,2.999999938797516474e+00
1.001250872852390046e+02,4.127187143943388037e+00,-1.052751665959975824e+00,3.392644314543757034e+00,-5.952337988211692910e+00,0.000000000000000000e+00,5.450419003974909415e+00,3.000000037516824314e+00
1.004643517309426102e+02,3.531953341185740669e+00,-1.052751665909563705e+00,3.392645066960557010e+00,-5.952338024330236621e+00,0.000000000000000000e+00,5.450414827580750021e+00,3.000000053566338920e+00
