4.788379025790627797e-01,-9.342503931429849140e-02,-1.138891598859842740e-04,1.026161162765856782e-02,2.046092399897422975e+00,3.745307443282683835e+00
1.374724775732125925e+00,1.545513215656187933e-01,-3.090239657055325606e-02,1.623094757583288528e-01,2.059845140101696614e+00,3.666433257916781763e+00
2.333764807492989313e+00,6.794298457237395450e-01,-1.131323211458395428e-01,3.253959413969830794e-01,2.117746977325478674e+00,3.704285249207147412e+00
3.208103802678626160e+00,1.366626443278258662e+00,-2.475618326420262194e-01,5.466641091518162909e-01,2.123243636734831519e+00,3.695566944485080274e+00
4.046159942164361922e+00,2.179413536576662480e+00,-3.731265915160179025e-01,7.080385913587493585e-01,2.090394241061145131e+00,3.731726200078735900e+00
4.803826564307819957e+00,3.092410063863280101e+00,-5.272571943109471970e-01,8.610109066656693733e-01,2.117664511920845261e+00,3.717258797977866180e+00
5.551408196290744002e+00,3.979094588855597081e+00,-3.278498346539891473e-01,1.215140629955754559e+00,2.065961493736507393e+00,3.710463468910479179e+00
6.368300356655653971e+00,5.033868056085118781e+00,2.946295556816848071e-01,1.746248056578424190e+00,2.113181445576931772e+00,3.686506162230843930e+00
7.174612098971637764e+00,6.032197924739307382e+00,9.306920839069658946e-01,2.004470985084198187e+00,2.120792864690091761e+00,3.706649994864458009e+00
8.029044684365667095e+00,7.067178178758060980e+00,1.432419768951344485e+00,2.131487532653754791e+00,2.051816424905025027e+00,3.668833040796703138e+00
8.846908922137229681e+00,8.065413166466063544e+00,1.893544119760812938e+00,2.570297289594068779e+00,2.057450411941420754e+00,3.687066109647458401e+00
9.550122821927903516e+00,9.142671873989367981e+00,1.805156646052864300e+00,3.630178052845282721e+00,2.071260036770547153e+00,3.656749889283805732e+00
1.033564566144755226e+01,1.021990854855012820e+01,2.177785444043006891e+00,4.461987845933522934e+00,2.061308544198186876e+00,3.697640840931134321e+00
1.109092250525244339e+01,1.138718947506603563e+01,2.533538079733443027e+00,5.308814190199451666e+00,2.068090358417455477e+00,3.671710178860316365e+00
1.184320852052404227e+01,1.235527803116248080e+01,3.188255016866983649e+00,5.681140822296417703e+00,2.102768224170265210e+00,3.711506879528776892e+00
1.265738008803883297e+01,1.356620178131154475e+01,3.734278549256281110e+00,6.354685924192041924e+00,2.063537058738453389e+00,3.680796294329355511e+00
1.332615131768220351e+01,1.453719207920888046e+01,4.161966194847819267e+00,6.662292664350595750e+00,2.018703641103881452e+00,3.666523478566736660e+00
1.403577926688558364e+01,1.565238643435316845e+01,4.317767326762078639e+00,7.252695269373552023e+00,2.036888307001157195e+00,3.660504672776446977e+00
1.490326829010180809e+01,1.654833510251074813e+01,5.342085958445502492e+00,7.057818381020124932e+00,2.067388334251439641e+00,3.674569641634402917e+00
1.552603794542690530e+01,1.761087735467175719e+01,4.953950379596637532e+00,7.777061218061279924e+00,2.136672326852855797e+00,3.683927668955769619e+00
1.621507872923822191e+01,1.862559285973776824e+01,5.166646712027469945e+00,8.050752275700677529e+00,2.109100705938180997e+00,3.718680587743453891e+00
1.695175185497478054e+01,1.953456660945537493e+01,5.699900638587341639e+00,7.975406204488899142e+00,2.072537075442092647e+00,3.723201475977519603e+00
1.759690437612189839e+01,2.052215669619831928e+01,5.595399964536778015e+00,8.315108084084098294e+00,2.090780706120436427e+00,3.724120847387274669e+00
1.831305628453427659e+01,2.159128564339054890e+01,5.751342672819360402e+00,8.620225891708576782e+00,2.050355730583149683e+00,3.677679852627766088e+00
1.910175941981440317e+01,2.250981833464276605e+01,6.269535232282374970e+00,8.475646681016211659e+00,2.093150246416821680e+00,3.712227594444025058e+00
1.977228516960772708e+01,2.350891335716470465e+01,6.149039312081294284e+00,8.764485450223896024e+00,2.085398774751651363e+00,3.689738788309326889e+00
2.057041727627472127e+01,2.464824924578097409e+01,6.270648991897858515e+00,9.146591547607005879e+00,2.093250913769049593e+00,3.711481490046889320e+00
2.117416689827273402e+01,2.559250000159363481e+01,6.135122349071819414e+00,9.221739635694806481e+00,2.049840060808040487e+00,3.679813121416477095e+00
2.177317964756105795e+01,2.651757006937144112e+01,5.952224810641067343e+00,9.282594229103732886e+00,2.176686814527248437e+00,3.647751065649742497e+00
2.246855685315930273e+01,2.755017902002233043e+01,6.109255027998768739e+00,9.367896520665670579e+00,2.116290259502267901e+00,3.658846609028393537e+00
2.320553189691060680e+01,2.845405732555055778e+01,6.506425680848979987e+00,9.120291242586352709e+00,2.104710921129139045e+00,3.698183812643101920e+00
2.391086898521900039e+01,2.949927861136112739e+01,6.409612820138955058e+00,9.370061867635499198e+00,2.082359878964857192e+00,3.735599569799936237e+00
2.468804743138935009e+01,3.049953747700579143e+01,6.760843737845466883e+00,9.297999780085541843e+00,2.095559179460710020e+00,3.642925430104273943e+00
2.538872913031740453e+01,3.151408170041159806e+01,6.641091209535118445e+00,9.474429282788843665e+00,2.072902915827680825e+00,3.665725932968773026e+00
2.601812820985335861e+01,3.250770372078618209e+01,6.378004777129383740e+00,9.637309557898543488e+00,2.088359501698355380e+00,3.663828579199611912e+00
2.658549462822595189e+01,3.351138556061864904e+01,6.029703638088641959e+00,9.809657407225518710e+00,2.078261634757263554e+00,3.644790256093458414e+00
2.728797348334469319e+01,3.455113736296048188e+01,6.142678723442992705e+00,9.848112780052304061e+00,2.143043083942349991e+00,3.682241855220579563e+00
2.807561033314289389e+01,3.543502697038336180e+01,6.867064888708685366e+00,9.333661494633794575e+00,2.119979192944543733e+00,3.670643686580348675e+00
2.881710789159643937e+01,3.641895860387955963e+01,6.975845507535828993e+00,9.340291711612923820e+00,2.045048460144419877e+00,3.658980405240650491e+00
2.955272909539771931e+01,3.740705785848031439e+01,6.924591553535121236e+00,9.438110248036032601e+00,2.048530531291723911e+00,3.680727106918426639e+00
3.023773197364066334e+01,3.839746246810394581e+01,6.735411413852958162e+00,9.581527772307508073e+00,2.129914930181366906e+00,3.623895934550098730e+00
3.081860224856010078e+01,3.939658530630490674e+01,6.283556394801540712e+00,9.810542360960221586e+00,2.070188765738829595e+00,3.684543839462724790e+00
3.154995875850113762e+01,4.033747539971481189e+01,6.638232496846424802e+00,9.572141459790351803e+00,2.071478540548342906e+00,3.687232252037247360e+00
3.227306856499776444e+01,4.121309827485035271e+01,6.885485269952302367e+00,9.298245256763964406e+00,2.084532785571407310e+00,3.700048110207460716e+00
3.287926236484484122e+01,4.228721641293721945e+01,6.386776299228062115e+00,9.725829605502044117e+00,2.070837462069794910e+00,3.626990933383070104e+00
3.364361242300991250e+01,4.318703161603739460e+01,6.904995106848343944e+00,9.349930969497396660e+00,2.018916540575344865e+00,3.642278790551457313e+00
3.429280217988368662e+01,4.421508892533637436e+01,6.460082320668551148e+00,9.688349139734620863e+00,2.051557520078543639e+00,3.682690514402325199e+00
3.497285656484233840e+01,4.518253548545073528e+01,6.507075147187342701e+00,9.645045673809732989e+00,2.066582235150377311e+00,3.682371966940297892e+00
3.566568808233936494e+01,4.609821864258639579e+01,6.793563456572456971e+00,9.401013495323029545e+00,2.001235413858201362e+00,3.639094192663634875e+00
3.625981036347404540e+01,4.697663595132476644e+01,6.357046420694693722e+00,9.482468429737958004e+00,2.105244643359710732e+00,3.706885673723711250e+00
3.690687174643462498e+01,4.808129642878237320e+01,6.172345449052924593e+00,9.783067952054045335e+00,2.051005581256896804e+00,3.670825280167739901e+00
3.763516530107393976e+01,4.914897349293662643e+01,6.367514125337415898e+00,9.827562557142911714e+00,2.067984071017617609e+00,3.626926666289005841e+00
3.839307800690410488e+01,5.003374100951545955e+01,6.827711088447626864e+00,9.445395719454353411e+00,2.070858776405846591e+00,3.673955676846920593e+00
3.905436122576836766e+01,5.109653395134927223e+01,6.400157695964574067e+00,9.816714967125138358e+00,2.120032688195845783e+00,3.688369191225009835e+00
3.970682896080646884e+01,5.204493110332365546e+01,6.486291366357317401e+00,9.699500311770821170e+00,2.124704898301149836e+00,3.654661635164957900e+00
4.040767415402187623e+01,5.296227648504011398e+01,6.795314037311359634e+00,9.443406274484074103e+00,2.046061100177240188e+00,3.655041873978126077e+00
4.104649809809185967e+01,5.406099341800641156e+01,6.248104122215265122e+00,9.917160373255860861e+00,2.064547045304514050e+00,3.678642507695469188e+00
4.179130270531043578e+01,5.494413909942894492e+01,6.722707279329205754e+00,9.523377547734614978e+00,2.084840437403012281e+00,3.714496171014481707e+00
4.245763198244041803e+01,5.591654582643876381e+01,6.684628782797132907e+00,9.544798562806764863e+00,2.047758420663842838e+00,3.699160481757317154e+00
4.319198984644253869e+01,5.686080652563953919e+01,6.961024842091792841e+00,9.370083379804185597e+00,2.003733411024219091e+00,3.668875891182795890e+00
4.375115654684345401e+01,5.772984622840724711e+01,6.670536462980390269e+00,9.355020648279445794e+00,1.952316071287304666e+00,3.655417531104968809e+00
4.459786984901111850e+01,5.876191027767835351e+01,6.822225935665483298e+00,9.462451586971468487e+00,2.061455585597151696e+00,3.676317062134196512e+00
4.525986449349633745e+01,5.975928080654432506e+01,6.676652197263004851e+00,9.585862779030822622e+00,2.038278399696527021e+00,3.650334189934945961e+00
4.597953912595153980e+01,6.073605436869291907e+01,6.593468961540246198e+00,9.653689111091514619e+00,2.084282174553257150e+00,3.715681987458586910e+00
4.658121486057874705e+01,6.165577480630636131e+01,6.481688312595982993e+00,9.600692390019643696e+00,2.058418398168832653e+00,3.711660241436740559e+00
4.710453854339466062e+01,6.262360454155596301e+01,6.035974204815540922e+00,9.769004548085931106e+00,2.063110870983717149e+00,3.677239369319504902e+00
4.786781864324536429e+01,6.356455500667023273e+01,6.450421655631959794e+00,9.536599362852980377e+00,2.090032503244172890e+00,3.732784803662063666e+00
4.856046849392299691e+01,6.454519724265253444e+01,6.590692993440101510e+00,9.492434528598721499e+00,2.076480535357139168e+00,3.694573019415153592e+00
4.927074667667496044e+01,6.550527263273262690e+01,6.662586308028881632e+00,9.463301540896981834e+00,2.098679512666087543e+00,3.685442740373307213e+00
4.987497775131919298e+01,6.654761900151628140e+01,6.107870989823752872e+00,9.843600033012123163e+00,2.134847203042988362e+00,3.714043122850661849e+00
5.057798921134826031e+01,6.755748751406763120e+01,6.313919831955782769e+00,9.785138315980173473e+00,2.117680136714066741e+00,3.736644043316541985e+00
5.123886354587031633e+01,6.846466489738523364e+01,6.595136985685345898e+00,9.519893344127089208e+00,2.148075642584119649e+00,3.642029775998490315e+00
5.190616262376329360e+01,6.943280458696376911e+01,6.578140728826855188e+00,9.531986631276563315e+00,2.111489962348227500e+00,3.651446492599542459e+00
5.272916388038194668e+01,7.035684993932855491e+01,7.203488989459423841e+00,9.159212626115502687e+00,2.023655007897813274e+00,3.681028396979006523e+00
